Population,GDP,Electric power consumption,Fossil fuel energy consumption,Renewable energy consumption,Fertilizer consumption,Temperature annual mean,Temperature std across months,Number of frost days,Number of hot days,CO2 emissions lag1
0.013377479389230729,-0.31393560256022623,0.8999999999999986,0.7096107638653919,-0.4565217391304348,-0.09639371249433548,0.10780215649407554,-0.5407988393557692,-0.3596242171189985,-0.19979381443298982,0.8399448342342133
0.07486211043068902,-0.24780920097264758,0.7707648357189978,0.5411554450801361,-0.2999999999999998,0.441482725238207,0.12983471405634417,0.24493415869534862,-0.24012526096033326,0.2022680412371134,0.8500150388036696
0.13608867597394436,-0.19171588813702245,0.849797197364353,0.5307306413515462,-0.32608695652173925,0.1286745007159178,0.022070027748377408,-0.46966508840657406,-0.034196242171191216,-0.2901030927835051,0.7291544840500093
0.19756141083583767,-0.16653096161789938,0.8561626894776495,0.2571863571790871,-0.19565217391304346,-0.9000000000000004,-0.7573879015208607,-0.8999999999999999,0.7346555323590813,-0.3185567010309278,0.8309740459047079
0.25505738600350547,-0.1913837230594959,0.057471347349263624,-0.0926473175800524,-0.0652173913043479,0.05716209216656676,-0.5678629420821621,-0.26154344222212633,0.3288100208768263,-0.25298969072164956,0.6051104365329989
0.311031659429605,-0.14275986594158163,0.5677387416031134,-0.12362886142970098,-0.03913043478260869,0.3488463067745915,-0.2621050004016995,-0.501036176980346,0.28296450939457074,0.009278350515463885,0.09271130032193309
0.3638823482633766,-0.09585645358418904,0.3997552638875863,-0.22543342122798293,0.22173913043478288,0.6281723895948748,-0.22268620693995367,-0.5698681061196127,0.26342379958246376,0.8999999999999999,0.39854343525950675
0.41755769572528845,-0.04012937403916994,0.0909677969361109,-0.2008456494675812,0.24782608695652186,0.8654420860565688,0.36409925466740434,0.17566985548424108,-0.5031732776617961,0.625360824742268,0.13520757345533774
0.46881826904837265,0.010053103827137866,0.11979872383048651,-0.6205296999117067,0.3521739130434782,0.8999999999999995,-0.43724135082014093,-0.1902897593018713,0.8774530271398735,-0.18865979381443299,-0.1355744970072541
0.5231730300868485,0.0703112557117489,0.10906294587461396,-0.4352004222753223,0.3782608695652172,0.5176084628133113,-0.19878013257817229,0.07303441356995077,0.07778705636743055,-0.4298969072164949,0.03310924820415018
0.5780921725106847,0.12612350578946696,-0.032973603755559466,-0.8999999999999986,0.3521739130434782,0.5728217338039077,0.5128564885487082,-0.06255319227009726,-0.6745302713987478,-0.2195876288659795,0.056581397071684414
0.6325959793656875,0.1677804133325953,-0.05706961337117278,-0.6519100407290068,0.45652173913043503,0.5151270362106315,0.9,0.3836611693601013,-0.9000000000000004,-0.09216494845360823,-0.0798303135903522
0.681023930611059,0.23440080400982866,-0.2723035333993824,-0.6623701543347806,0.560869565217391,0.5114566797399034,0.51315625123663,-0.0051398547482910395,-0.7902713987473913,-0.21092783505154644,-0.2079236949502663
0.722273353472775,0.324323852433535,0.20735232924130642,-0.7380933971909727,0.6130434782608698,0.6309730437595871,0.21908905438512638,-0.09702847082298716,0.2363674321503133,0.07237113402061857,-0.2934908829005618
0.7587059402198371,0.39653994710909934,-0.19337171161938116,-0.6841245311394601,0.6913043478260867,0.6182576430322202,0.04605104278213956,-0.278151282326089,0.08605427974947766,-0.008041237113401989,-0.09781904854479428
0.7877268849995769,0.3692427913790388,-0.49679425239415664,-0.6948626946096113,0.8999999999999999,0.8460041293848652,0.2902826927666068,-0.30833036271223113,-0.26492693110647103,0.16515463917525786,-0.2830812124812292
0.7989367795479145,0.5612682744024222,-0.3235149415877938,-0.7056935413678858,0.8739130434782609,0.6435111698150111,0.23662517162856445,0.6759466215491607,-0.28371607515657615,-0.043917525773195853,-0.9000000000000004
0.840113043052634,0.756283243123544,0.11547651311975748,-0.6948935890389834,0.8217391304347825,0.5032663090959826,-0.002510512661228259,-0.48484072390829347,0.4573277661795405,0.6624742268041239,-0.5460024999232163
0.9000000000000004,0.9000000000000001,-0.32869877511172163,-0.6984832750054935,0.8652173913043479,0.5028709131787776,0.39872184512239806,0.36534286845139907,-0.3010020876826722,0.5115463917525771,-0.4704162482285721
