country,feature_set,kernel,C,epsilon,gamma,degree,valid,reason,n_splits,n_success_folds,n_failed_folds,cv_RMSE_absolute_mean,cv_RMSE_scaled_y_mean,cv_RMSE_relative_mean,cv_MAE_absolute_mean,cv_MAE_scaled_y_mean,cv_MAE_relative_mean,cv_MAPE_mean,cv_Accuracy_mean,cv_R_squared_mean
China,baseline,rbf,10.0,0.001,0.1,,True,,5,5,0,0.06139650343865564,0.06139650343865564,-0.0006953706396066184,0.045316337676046536,0.045316337676046536,-0.026413882496983787,0.49859167382413794,0.5014083261758621,-84.42149209607335
China,baseline,poly,500.0,0.01,auto,2.0,True,,5,5,0,0.05394794668377586,0.05394794668377586,-0.03456904059875296,0.048051659581241614,0.048051659581241614,-0.023136864100687056,0.24010748267643062,0.7598925173235693,-28.687933709054317
China,baseline,linear,100.0,0.01,,,True,,5,5,0,0.06431698890576394,0.06431698890576394,0.0036674879126106672,0.048160036243688135,0.048160036243688135,-0.009687411863618689,0.4758520292859352,0.5241479707140648,-102.06680142538096
China,baseline,poly,10.0,0.01,1,2.0,True,,5,5,0,0.05406465634319209,0.05406465634319209,-0.03456753792157536,0.048226263692159044,0.048226263692159044,-0.023149078761271,0.24431634731313454,0.7556836526868654,-28.712858530758332
China,baseline,rbf,500.0,0.01,0.1,,True,,5,5,0,0.07413540603891461,0.07413540603891461,0.010580678662293086,0.048990760447026334,0.048990760447026334,-0.017969536201615878,0.37148124169497426,0.6285187583050257,-147.38811962984153
China,baseline,rbf,100.0,0.01,0.1,,True,,5,5,0,0.07415677080800295,0.07415677080800295,0.010656765731274675,0.04902929544529879,0.04902929544529879,-0.017842802805963554,0.3716344848823384,0.6283655151176616,-147.389256937802
China,baseline,linear,500.0,0.01,,,True,,5,5,0,0.0663842241947676,0.0663842241947676,0.007443037536845709,0.049094633215688674,0.049094633215688674,-0.008219350122733938,0.4771146027936367,0.5228853972063633,-113.43587316792494
China,baseline,poly,10.0,0.001,scale,2.0,True,,5,5,0,0.05612506024637086,0.05612506024637086,0.014188831158543086,0.049100149042950576,0.049100149042950576,0.021274054426171047,0.44755400738969353,0.5524459926103066,-34.43998034014516
China,baseline,rbf,10.0,0.01,auto,,True,,5,5,0,0.06594966686180292,0.06594966686180292,-0.009394014860717148,0.04911325278331732,0.04911325278331732,-0.02306136455472375,0.33499408310937173,0.6650059168906284,-83.65930628020256
China,baseline,rbf,10.0,0.001,auto,,True,,5,5,0,0.06917304569285994,0.06917304569285994,0.014820747318713457,0.04930740764576762,0.04930740764576762,-0.01830939665576915,0.5584105354264896,0.44158946457351045,-127.28337345698603
China,baseline,poly,100.0,0.001,auto,2.0,True,,5,5,0,0.05706598715068001,0.05706598715068001,0.014289931686079154,0.04992948203690613,0.04992948203690613,0.021784509885705156,0.42665520388322375,0.5733447961167761,-34.569850168248834
China,baseline,rbf,100.0,0.001,0.1,,True,,5,5,0,0.07748907717856775,0.07748907717856775,0.046922239132444775,0.050485432841726276,0.050485432841726276,0.0011331728744125914,0.5115746025365178,0.4884253974634822,-179.9663728736716
China,baseline,poly,500.0,0.01,0.1,2.0,True,,5,5,0,0.05658131918775522,0.05658131918775522,-0.02831263862178528,0.05055222943141926,0.05055222943141926,-0.016782036753245987,0.24575219538339194,0.7542478046166081,-33.97117661746593
China,baseline,rbf,100.0,0.01,auto,,True,,5,5,0,0.07623569516095238,0.07623569516095238,0.007047161351167697,0.0512122234898408,0.0512122234898408,-0.01994585487172069,0.33638546774208494,0.663614532257915,-152.72682307674165
China,baseline,rbf,500.0,0.01,auto,,True,,5,5,0,0.07623569516095238,0.07623569516095238,0.007047161351167697,0.0512122234898408,0.0512122234898408,-0.01994585487172069,0.33638546774208494,0.663614532257915,-152.72682307674165
China,baseline,rbf,500.0,0.001,0.1,,True,,5,5,0,0.07919404547565323,0.07919404547565323,0.06845322841433124,0.05235397112519552,0.05235397112519552,0.022898768424185395,0.32656331755269385,0.6734366824473061,-186.41984724954688
China,baseline,rbf,500.0,0.001,auto,,True,,5,5,0,0.08159599015558981,0.08159599015558981,0.05794883393299462,0.053036619454497634,0.053036619454497634,0.01939853243010734,0.21355360792320477,0.7864463920767951,-201.818946137651
China,baseline,rbf,100.0,0.001,auto,,True,,5,5,0,0.08744172576780504,0.08744172576780504,0.07326628356144085,0.0565354784426628,0.0565354784426628,0.019977532517990743,0.4530813425543877,0.5469186574456123,-235.37443718589762
China,baseline,poly,10.0,0.01,scale,2.0,True,,5,5,0,0.0652485403945043,0.0652485403945043,-0.005971106229629186,0.0579291335498884,0.0579291335498884,0.003049447876255801,0.2708883660018708,0.7291116339981292,-50.89307624932028
China,baseline,poly,100.0,0.01,auto,2.0,True,,5,5,0,0.0669415912085855,0.0669415912085855,0.00022172611477624393,0.05914367393539257,0.05914367393539257,0.007734690561323249,0.27227163612425265,0.7277283638757472,-50.95051829000338
China,baseline,poly,100.0,0.001,0.1,2.0,True,,5,5,0,0.06648863603207973,0.06648863603207973,0.016560902869704363,0.05970598461087403,0.05970598461087403,0.016964970328107447,0.46218679636515914,0.5378132036348409,-44.8665811618162
China,baseline,poly,1.0,0.001,1,2.0,True,,5,5,0,0.06682817590109062,0.06682817590109062,0.017753882877783365,0.059943691648507616,0.059943691648507616,0.01810354545914957,0.46012334344057615,0.5398766565594239,-46.30208260772882
China,baseline,rbf,100.0,0.001,scale,,True,,5,5,0,0.09610796615483544,0.09610796615483544,0.06567840443856965,0.06337615611308618,0.06337615611308618,0.024139465459454466,0.2570526533824484,0.7429473466175515,-280.783553573221
China,baseline,rbf,500.0,0.001,scale,,True,,5,5,0,0.09610796615483544,0.09610796615483544,0.06567840443856965,0.06337615611308618,0.06337615611308618,0.024139465459454466,0.2570526533824484,0.7429473466175515,-280.783553573221
China,baseline,rbf,10.0,0.001,scale,,True,,5,5,0,0.0993647258409866,0.0993647258409866,0.07752705601835215,0.06446594903263331,0.06446594903263331,0.0315126757070165,0.30384520227427786,0.6961547977257221,-275.73569557063126
China,baseline,poly,500.0,0.001,scale,2.0,True,,5,5,0,0.07453985903399557,0.07453985903399557,0.054950612641612426,0.06465058512704289,0.06465058512704289,0.052506435773501295,0.7842432743374477,0.2157567256625522,-120.04929737261455
China,baseline,poly,100.0,0.01,1,2.0,True,,5,5,0,0.08035818948207314,0.08035818948207314,0.011304152214882091,0.06484174397835155,0.06484174397835155,0.0036644291951578255,0.2736498655837884,0.7263501344162115,-160.4410058885152
China,baseline,poly,500.0,0.01,1,2.0,True,,5,5,0,0.08035818948207314,0.08035818948207314,0.011304152214882091,0.06484174397835155,0.06484174397835155,0.0036644291951578255,0.2736498655837884,0.7263501344162115,-160.4410058885152
China,baseline,poly,500.0,0.01,scale,2.0,True,,5,5,0,0.08047085311211988,0.08047085311211988,0.011774547746406627,0.06493044908122465,0.06493044908122465,0.004027126856022379,0.2740572250205937,0.7259427749794063,-161.11502818062675
China,baseline,poly,100.0,0.001,1,2.0,True,,5,5,0,0.0743898552597762,0.0743898552597762,0.05517958997549407,0.06544674602750958,0.06544674602750958,0.05531610408392895,0.7845439077905237,0.21545609220947623,-118.1708451128217
China,baseline,poly,100.0,0.01,0.1,2.0,True,,5,5,0,0.0758638509244225,0.0758638509244225,0.018097650848885295,0.06607732777967996,0.06607732777967996,0.017517300727145236,0.30284681508129363,0.6971531849187065,-74.22684582852452
China,baseline,poly,1.0,0.01,1,2.0,True,,5,5,0,0.07590412928260507,0.07590412928260507,0.018029410752377496,0.0661151115190242,0.0661151115190242,0.01728708304586011,0.30700712071767355,0.6929928792823266,-74.21924287636088
China,baseline,poly,500.0,0.001,0.1,3.0,True,,5,5,0,0.08407456319034001,0.08407456319034001,0.04162839197333209,0.07045735343862577,0.07045735343862577,0.04157607192935551,0.2259446870299283,0.7740553129700718,-175.79265186811733
China,baseline,poly,10.0,0.001,scale,3.0,True,,5,5,0,0.08477209146410125,0.08477209146410125,0.055245175841260076,0.07165845549152672,0.07165845549152672,0.05903198920050255,0.2325131773325686,0.7674868226674313,-191.6149597377584
China,baseline,poly,100.0,0.001,auto,3.0,True,,5,5,0,0.08491049153502037,0.08491049153502037,0.024953084145276784,0.07282812141983014,0.07282812141983014,0.019448213108524293,0.3699197950165044,0.6300802049834957,-159.26980299880046
China,baseline,poly,1.0,0.001,1,3.0,True,,5,5,0,0.0861155489186892,0.0861155489186892,0.054112889612891055,0.07284305664008214,0.07284305664008214,0.05683790649377822,0.2668058739523066,0.7331941260476935,-196.6183721651591
China,baseline,rbf,100.0,0.01,scale,,True,,5,5,0,0.10480399898753356,0.10480399898753356,0.019685714275417942,0.07309250047103155,0.07309250047103155,-0.013612532691519108,0.2921619131094392,0.7078380868905608,-240.38468756373595
China,baseline,rbf,500.0,0.01,scale,,True,,5,5,0,0.10480399898753356,0.10480399898753356,0.019685714275417942,0.07309250047103155,0.07309250047103155,-0.013612532691519108,0.2921619131094392,0.7078380868905608,-240.38468756373595
China,baseline,rbf,10.0,0.01,scale,,True,,5,5,0,0.10505231683606073,0.10505231683606073,0.020549604262594934,0.07332845479762722,0.07332845479762722,-0.012924606861192922,0.29270494347909803,0.707295056520902,-240.49831985620773
China,baseline,rbf,1.0,0.001,auto,,True,,5,5,0,0.08765497277206706,0.08765497277206706,-0.09254860716841892,0.07462404994783056,0.07462404994783056,-0.10901005878943407,1.227215900365398,-0.22721590036539796,-53.45700739007108
China,baseline,rbf,1.0,0.001,0.1,,True,,5,5,0,0.08560905092839735,0.08560905092839735,-0.10167335913415723,0.07559782954661756,0.07559782954661756,-0.10616757583481226,1.2897625357274534,-0.2897625357274533,-37.46448264112452
China,baseline,poly,10.0,0.01,1,3.0,True,,5,5,0,0.09164330318635425,0.09164330318635425,0.010338900956011,0.07587557615127608,0.07587557615127608,0.006253896943389648,0.3784203976535451,0.6215796023464548,-191.4249369642664
China,baseline,poly,100.0,0.01,1,3.0,True,,5,5,0,0.09164330318635425,0.09164330318635425,0.010338900956011,0.07587557615127608,0.07587557615127608,0.006253896943389648,0.3784203976535451,0.6215796023464548,-191.4249369642664
China,baseline,poly,500.0,0.01,1,3.0,True,,5,5,0,0.09164330318635425,0.09164330318635425,0.010338900956011,0.07587557615127608,0.07587557615127608,0.006253896943389648,0.3784203976535451,0.6215796023464548,-191.4249369642664
China,baseline,poly,500.0,0.001,auto,3.0,True,,5,5,0,0.08971477761759364,0.08971477761759364,0.06334633228521162,0.07588731433015714,0.07588731433015714,0.06520367220284093,0.24940079195763998,0.75059920804236,-225.4389707477754
China,baseline,poly,100.0,0.01,scale,3.0,True,,5,5,0,0.09185654586138091,0.09185654586138091,0.010530725882283588,0.07603644336802493,0.07603644336802493,0.0059115707355790305,0.3878195031498181,0.6121804968501818,-192.88037175878262
China,baseline,poly,500.0,0.01,scale,3.0,True,,5,5,0,0.09185654586138091,0.09185654586138091,0.010530725882283588,0.07603644336802493,0.07603644336802493,0.0059115707355790305,0.3878195031498181,0.6121804968501818,-192.88037175878262
China,baseline,rbf,1.0,0.01,auto,,True,,5,5,0,0.09078814427629625,0.09078814427629625,-0.07973160633384535,0.07806169261277565,0.07806169261277565,-0.09720885254189773,1.126207961987178,-0.1262079619871779,-65.23785001113514
China,baseline,poly,500.0,0.01,0.1,3.0,True,,5,5,0,0.08975967973729866,0.08975967973729866,0.007901989212333805,0.07814653628568982,0.07814653628568982,0.012083430609699552,0.3838938123981514,0.6161061876018487,-175.04581565338412
China,baseline,poly,10.0,0.01,scale,3.0,True,,5,5,0,0.09145242197557679,0.09145242197557679,0.00974854843316315,0.07816378337284484,0.07816378337284484,0.010029014511689938,0.3916849196707461,0.6083150803292539,-190.10645244638891
China,baseline,poly,500.0,0.01,auto,3.0,True,,5,5,0,0.0922949557570372,0.0922949557570372,0.011316316234382895,0.07862258219701036,0.07862258219701036,0.011002874857047928,0.39236309236535216,0.607636907634648,-195.74893322829783
China,baseline,poly,1.0,0.01,1,3.0,True,,5,5,0,0.09244475756377427,0.09244475756377427,0.011947162501122965,0.07907792868866026,0.07907792868866026,0.012515419319367083,0.38439108703954483,0.6156089129604553,-196.72258694884383
China,baseline,rbf,100.0,0.001,1,,True,,5,5,0,0.1193169662445182,0.1193169662445182,0.07572927123158642,0.0796955763185351,0.0796955763185351,0.023843566811418658,0.3062177844270768,0.6937822155729232,-382.95361682090976
China,baseline,rbf,500.0,0.001,1,,True,,5,5,0,0.1193169662445182,0.1193169662445182,0.07572927123158642,0.0796955763185351,0.0796955763185351,0.023843566811418658,0.3062177844270768,0.6937822155729232,-382.95361682090976
China,baseline,poly,100.0,0.01,auto,3.0,True,,5,5,0,0.08978332772188627,0.08978332772188627,-0.0011085938418534003,0.07996887526067406,0.07996887526067406,-0.00358859721431084,0.4468296061662584,0.5531703938337416,-164.32991892600603
China,baseline,rbf,1.0,0.01,0.1,,True,,5,5,0,0.0932472590049744,0.0932472590049744,-0.09413067828714648,0.08180658175719166,0.08180658175719166,-0.10582879229849393,1.1817942032500504,-0.18179420325005036,-55.199672041162366
China,baseline,rbf,10.0,0.001,1,,True,,5,5,0,0.12142929456319937,0.12142929456319937,0.08376406231842409,0.08227949306707494,0.08227949306707494,0.03188471386425438,0.3134391125999493,0.6865608874000507,-380.12272246138025
China,baseline,poly,1.0,0.001,scale,3.0,True,,5,5,0,0.10509791833978306,0.10509791833978306,0.04389459196211783,0.09069964726195705,0.09069964726195705,0.03536624267285188,0.49039412004918626,0.5096058799508137,-268.01665654911193
China,baseline,rbf,1.0,0.001,scale,,True,,5,5,0,0.11498896724889666,0.11498896724889666,0.017179164592752327,0.09104750166690896,0.09104750166690896,0.003585978357389641,0.4259414572602891,0.5740585427397109,-209.20227760512148
China,baseline,rbf,1.0,0.01,scale,,True,,5,5,0,0.11523384345629444,0.11523384345629444,0.02048979396292431,0.09260111762671411,0.09260111762671411,-0.009321024167697589,0.6586283679169089,0.341371632083091,-198.25583693167192
China,baseline,poly,100.0,0.001,scale,3.0,True,,5,5,0,0.11919464597128307,0.11919464597128307,0.10322831562358004,0.09386558871415489,0.09386558871415489,0.08039209573741692,0.4319697138201817,0.5680302861798183,-459.68435054337687
China,baseline,linear,0.1,0.01,,,True,,5,5,0,0.09976344962976043,0.09976344962976043,-0.14253720379831322,0.09399283444537927,0.09399283444537927,-0.1425764615654316,1.5370195348228215,-0.5370195348228217,-17.85150263192067
China,baseline,poly,10.0,0.001,1,3.0,True,,5,5,0,0.12186301751809667,0.12186301751809667,0.10876179158086348,0.0944452675758644,0.0944452675758644,0.08530943714944168,0.3633033875198327,0.6366966124801673,-501.61470566546797
China,baseline,linear,0.1,0.001,,,True,,5,5,0,0.10013895259374203,0.10013895259374203,-0.13307302787777422,0.09466140796987091,0.09466140796987091,-0.13094960055486565,1.6559518793965406,-0.6559518793965404,-17.14736218626371
China,baseline,poly,1.0,0.01,scale,3.0,True,,5,5,0,0.10636749577442828,0.10636749577442828,0.017410307350188448,0.09619346503208384,0.09619346503208384,0.010871021464874365,0.5650640469505815,0.43493595304941834,-260.4940478199031
China,baseline,rbf,10.0,0.01,1,,True,,5,5,0,0.13160348824134244,0.13160348824134244,0.029312206466103774,0.0973462292515614,0.0973462292515614,-0.013849410157084852,0.5673444209759835,0.43265557902401647,-347.26692384566564
China,baseline,rbf,100.0,0.01,1,,True,,5,5,0,0.13160348824134244,0.13160348824134244,0.029312206466103774,0.0973462292515614,0.0973462292515614,-0.013849410157084852,0.5673444209759835,0.43265557902401647,-347.26692384566564
China,baseline,rbf,500.0,0.01,1,,True,,5,5,0,0.13160348824134244,0.13160348824134244,0.029312206466103774,0.0973462292515614,0.0973462292515614,-0.013849410157084852,0.5673444209759835,0.43265557902401647,-347.26692384566564
China,baseline,poly,0.1,0.001,1,3.0,True,,5,5,0,0.11333291788469765,0.11333291788469765,-0.0038843344942945278,0.09842302749488253,0.09842302749488253,-0.005768043727481275,0.7033667462128966,0.29663325378710337,-258.49811726581476
China,baseline,poly,100.0,0.001,0.1,3.0,True,,5,5,0,0.11354850533561109,0.11354850533561109,-0.004905563031793392,0.09859740452212906,0.09859740452212906,-0.006639187573899719,0.705506523946773,0.294493476053227,-258.7118597160558
China,baseline,poly,0.1,0.01,1,3.0,True,,5,5,0,0.11098748525106003,0.11098748525106003,-0.0002877368152756965,0.1005879210429029,0.1005879210429029,-0.009257519806939053,0.8015064941046779,0.19849350589532222,-252.87051026109117
China,baseline,poly,100.0,0.01,0.1,3.0,True,,5,5,0,0.1109671727129421,0.1109671727129421,0.0003622484273083426,0.10062271777539597,0.10062271777539597,-0.008639881981289687,0.801503909869482,0.19849609013051805,-253.0425642928375
China,baseline,rbf,1.0,0.001,1,,True,,5,5,0,0.14458423075648402,0.14458423075648402,0.093160893198512,0.11360291650855166,0.11360291650855166,0.057146666637306484,0.5123778197978248,0.4876221802021751,-366.5786913480067
China,baseline,rbf,1.0,0.01,1,,True,,5,5,0,0.14660255727343732,0.14660255727343732,0.05545330681828249,0.11616096246935426,0.11616096246935426,0.017069084243258814,0.6764687038818231,0.3235312961181769,-352.55705325871315
China,baseline,poly,1.0,0.001,scale,2.0,True,,5,5,0,0.13326820351664823,0.13326820351664823,0.10818612496152549,0.11745031557706039,0.11745031557706039,0.0987079865127739,0.6661414541996533,0.3338585458003466,-378.1034143330209
China,baseline,poly,1.0,0.01,scale,2.0,True,,5,5,0,0.13167560441726395,0.13167560441726395,0.11344535116126624,0.11836091221722503,0.11836091221722503,0.09700143550942034,0.6530302980310165,0.34696970196898347,-364.7717788006158
China,baseline,poly,10.0,0.01,auto,2.0,True,,5,5,0,0.13606914492066635,0.13606914492066635,0.09400496665220415,0.12256008159181034,0.12256008159181034,0.07870836885293916,0.8332803593993775,0.16671964060062244,-370.9341160895766
China,baseline,poly,10.0,0.001,auto,2.0,True,,5,5,0,0.14147155947162293,0.14147155947162293,0.08672814335894156,0.12620330827775655,0.12620330827775655,0.07335320143696696,1.0627073661443136,-0.06270736614431383,-383.95779772726667
China,baseline,linear,1.0,0.1,,,True,,5,5,0,0.14422634169562393,0.14422634169562393,-0.19332741931703853,0.13801424178079932,0.13801424178079932,-0.1976794188607463,1.5418698816383876,-0.5418698816383877,-66.70674047286131
China,baseline,linear,10.0,0.1,,,True,,5,5,0,0.14422634169562393,0.14422634169562393,-0.19332741931703853,0.13801424178079932,0.13801424178079932,-0.1976794188607463,1.5418698816383876,-0.5418698816383877,-66.70674047286131
China,baseline,linear,100.0,0.1,,,True,,5,5,0,0.14422634169562393,0.14422634169562393,-0.19332741931703853,0.13801424178079932,0.13801424178079932,-0.1976794188607463,1.5418698816383876,-0.5418698816383877,-66.70674047286131
China,baseline,linear,500.0,0.1,,,True,,5,5,0,0.14422634169562393,0.14422634169562393,-0.19332741931703853,0.13801424178079932,0.13801424178079932,-0.1976794188607463,1.5418698816383876,-0.5418698816383877,-66.70674047286131
China,baseline,poly,500.0,0.001,1,2.0,True,,5,5,0,0.21944396947963937,0.21944396947963937,0.33377115024153686,0.14701888857295772,0.14701888857295772,0.21193331647313207,0.9435943584094847,0.05640564159051522,-2221.8197209948753
China,baseline,rbf,10.0,0.1,0.1,,True,,5,5,0,0.1585279947307025,0.1585279947307025,-0.1844394140395424,0.1495144380826416,0.1495144380826416,-0.19391469335951506,1.6499304885489785,-0.6499304885489784,-99.44934032325305
China,baseline,rbf,100.0,0.1,0.1,,True,,5,5,0,0.1585279947307025,0.1585279947307025,-0.1844394140395424,0.1495144380826416,0.1495144380826416,-0.19391469335951506,1.6499304885489785,-0.6499304885489784,-99.44934032325305
China,baseline,rbf,500.0,0.1,0.1,,True,,5,5,0,0.1585279947307025,0.1585279947307025,-0.1844394140395424,0.1495144380826416,0.1495144380826416,-0.19391469335951506,1.6499304885489785,-0.6499304885489784,-99.44934032325305
China,baseline,rbf,1.0,0.1,auto,,True,,5,5,0,0.16392338934855682,0.16392338934855682,-0.18132492471483336,0.15369720222511915,0.15369720222511915,-0.19322104702401313,1.698586230364354,-0.6985862303643544,-112.87894474485961
China,baseline,rbf,10.0,0.1,auto,,True,,5,5,0,0.16392338934855682,0.16392338934855682,-0.18132492471483336,0.15369720222511915,0.15369720222511915,-0.19322104702401313,1.698586230364354,-0.6985862303643544,-112.87894474485961
China,baseline,rbf,100.0,0.1,auto,,True,,5,5,0,0.16392338934855682,0.16392338934855682,-0.18132492471483336,0.15369720222511915,0.15369720222511915,-0.19322104702401313,1.698586230364354,-0.6985862303643544,-112.87894474485961
China,baseline,rbf,500.0,0.1,auto,,True,,5,5,0,0.16392338934855682,0.16392338934855682,-0.18132492471483336,0.15369720222511915,0.15369720222511915,-0.19322104702401313,1.698586230364354,-0.6985862303643544,-112.87894474485961
China,baseline,rbf,1.0,0.1,0.1,,True,,5,5,0,0.16341059238359223,0.16341059238359223,-0.17118927314764126,0.1560269852629197,0.1560269852629197,-0.17688621784930847,1.6636212989847412,-0.6636212989847413,-112.05621073880756
China,baseline,poly,500.0,0.001,scale,3.0,True,,5,5,0,0.2341597281816911,0.2341597281816911,0.3272484345913149,0.15783035343448093,0.15783035343448093,0.2063068374560484,0.5579393908637105,0.4420606091362894,-2468.701769056346
China,baseline,linear,0.1,0.1,,,True,,5,5,0,0.16332492476101995,0.16332492476101995,-0.22339305319465624,0.15862905138358513,0.15862905138358513,-0.2257038853458578,2.1532446842466215,-1.1532446842466213,-68.25768228133478
China,baseline,poly,10.0,0.001,auto,3.0,True,,5,5,0,0.1725377851105176,0.1725377851105176,-0.06244890241982859,0.15949537663914076,0.15949537663914076,-0.07439178564644686,2.3075957746127944,-1.3075957746127946,-395.21641384156
China,baseline,poly,10.0,0.01,auto,3.0,True,,5,5,0,0.17345202261221607,0.17345202261221607,-0.0663093956847054,0.16056322350001936,0.16056322350001936,-0.08024119478956049,2.406502052318862,-1.4065020523188618,-403.63230123617916
China,baseline,poly,10.0,0.001,0.1,2.0,True,,5,5,0,0.17656088370803627,0.17656088370803627,0.08705498564193855,0.1606445887955965,0.1606445887955965,0.0679846383078403,1.7854677502886531,-0.785467750288653,-570.8464171872638
China,baseline,poly,0.1,0.001,1,2.0,True,,5,5,0,0.1766963767969893,0.1766963767969893,0.08731410638544909,0.1607679096897602,0.1607679096897602,0.06777025051415231,1.7871465339821107,-0.7871465339821107,-570.917908499238
China,baseline,poly,10.0,0.01,0.1,2.0,True,,5,5,0,0.17577969752127232,0.17577969752127232,0.08330526019760372,0.16214125452743583,0.16214125452743583,0.0604415123909595,1.6279656385764096,-0.6279656385764094,-548.9808605005876
China,baseline,poly,0.1,0.01,1,2.0,True,,5,5,0,0.17599965701976217,0.17599965701976217,0.08357291347710338,0.1622929439111776,0.1622929439111776,0.06061862545080847,1.6222241973522915,-0.6222241973522914,-550.8566658746256
China,baseline,poly,100.0,0.001,1,3.0,True,,5,5,0,0.257997528855495,0.257997528855495,0.37376746759302426,0.17201570042855352,0.17201570042855352,0.233819955741358,0.585555843165908,0.41444415683409197,-3090.155749446503
China,baseline,poly,500.0,0.001,1,3.0,True,,5,5,0,0.257997528855495,0.257997528855495,0.37376746759302426,0.17201570042855352,0.17201570042855352,0.233819955741358,0.585555843165908,0.41444415683409197,-3090.155749446503
China,baseline,poly,100.0,0.1,0.1,3.0,True,,5,5,0,0.19255756084087108,0.19255756084087108,-0.17078381532713552,0.18078277568586326,0.18078277568586326,-0.1859751967937066,1.9641319341583316,-0.9641319341583312,-303.6705095676423
China,baseline,poly,500.0,0.1,0.1,3.0,True,,5,5,0,0.19255756084087108,0.19255756084087108,-0.17078381532713552,0.18078277568586326,0.18078277568586326,-0.1859751967937066,1.9641319341583316,-0.9641319341583312,-303.6705095676423
China,baseline,poly,0.1,0.1,1,3.0,True,,5,5,0,0.19260015926841595,0.19260015926841595,-0.17109463027592894,0.18082286483459367,0.18082286483459367,-0.18624006821009478,1.964278166708033,-0.9642781667080328,-303.7163701960311
China,baseline,poly,1.0,0.1,1,3.0,True,,5,5,0,0.19260015926841595,0.19260015926841595,-0.17109463027592894,0.18082286483459367,0.18082286483459367,-0.18624006821009478,1.964278166708033,-0.9642781667080328,-303.7163701960311
China,baseline,poly,10.0,0.1,1,3.0,True,,5,5,0,0.19260015926841595,0.19260015926841595,-0.17109463027592894,0.18082286483459367,0.18082286483459367,-0.18624006821009478,1.964278166708033,-0.9642781667080328,-303.7163701960311
China,baseline,poly,100.0,0.1,1,3.0,True,,5,5,0,0.19260015926841595,0.19260015926841595,-0.17109463027592894,0.18082286483459367,0.18082286483459367,-0.18624006821009478,1.964278166708033,-0.9642781667080328,-303.7163701960311
China,baseline,poly,500.0,0.1,1,3.0,True,,5,5,0,0.19260015926841595,0.19260015926841595,-0.17109463027592894,0.18082286483459367,0.18082286483459367,-0.18624006821009478,1.964278166708033,-0.9642781667080328,-303.7163701960311
China,baseline,poly,100.0,0.1,auto,3.0,True,,5,5,0,0.19262395192449197,0.19262395192449197,-0.171398585926275,0.1808440763779739,0.1808440763779739,-0.18656617505437462,1.9650212666818323,-0.9650212666818326,-303.6369547185857
China,baseline,poly,500.0,0.1,auto,3.0,True,,5,5,0,0.19262395192449197,0.19262395192449197,-0.171398585926275,0.1808440763779739,0.1808440763779739,-0.18656617505437462,1.9650212666818323,-0.9650212666818326,-303.6369547185857
China,baseline,poly,1.0,0.1,scale,3.0,True,,5,5,0,0.1926281919035842,0.1926281919035842,-0.17139037911339042,0.18085021255117928,0.18085021255117928,-0.18655429871072848,1.9650332383440723,-0.9650332383440725,-303.67305833104507
China,baseline,poly,10.0,0.1,scale,3.0,True,,5,5,0,0.1926281919035842,0.1926281919035842,-0.17139037911339042,0.18085021255117928,0.18085021255117928,-0.18655429871072848,1.9650332383440723,-0.9650332383440725,-303.67305833104507
China,baseline,poly,100.0,0.1,scale,3.0,True,,5,5,0,0.1926281919035842,0.1926281919035842,-0.17139037911339042,0.18085021255117928,0.18085021255117928,-0.18655429871072848,1.9650332383440723,-0.9650332383440725,-303.67305833104507
China,baseline,poly,500.0,0.1,scale,3.0,True,,5,5,0,0.1926281919035842,0.1926281919035842,-0.17139037911339042,0.18085021255117928,0.18085021255117928,-0.18655429871072848,1.9650332383440723,-0.9650332383440725,-303.67305833104507
China,baseline,rbf,1.0,0.1,scale,,True,,5,5,0,0.19673264834489834,0.19673264834489834,-0.1646489264722538,0.181024819717953,0.181024819717953,-0.1863978263483479,1.9791390372219495,-0.97913903722195,-222.87980532323377
China,baseline,rbf,10.0,0.1,scale,,True,,5,5,0,0.19673264834489834,0.19673264834489834,-0.1646489264722538,0.181024819717953,0.181024819717953,-0.1863978263483479,1.9791390372219495,-0.97913903722195,-222.87980532323377
China,baseline,rbf,100.0,0.1,scale,,True,,5,5,0,0.19673264834489834,0.19673264834489834,-0.1646489264722538,0.181024819717953,0.181024819717953,-0.1863978263483479,1.9791390372219495,-0.97913903722195,-222.87980532323377
China,baseline,rbf,500.0,0.1,scale,,True,,5,5,0,0.19673264834489834,0.19673264834489834,-0.1646489264722538,0.181024819717953,0.181024819717953,-0.1863978263483479,1.9791390372219495,-0.97913903722195,-222.87980532323377
China,baseline,poly,100.0,0.1,auto,2.0,True,,5,5,0,0.20062273194664376,0.20062273194664376,-0.12323059860214051,0.18824502582243113,0.18824502582243113,-0.13998012650480426,1.9139267959295183,-0.9139267959295184,-320.84198322744635
China,baseline,poly,500.0,0.1,auto,2.0,True,,5,5,0,0.20062273194664376,0.20062273194664376,-0.12323059860214051,0.18824502582243113,0.18824502582243113,-0.13998012650480426,1.9139267959295183,-0.9139267959295184,-320.84198322744635
China,baseline,poly,10.0,0.1,scale,2.0,True,,5,5,0,0.20065389432037736,0.20065389432037736,-0.1231113083068823,0.18826407305137643,0.18826407305137643,-0.13987504261242983,1.9142468174791325,-0.9142468174791327,-320.7160342422068
